t,x,dist,rsu,rssi,rssi_src,bw_mbps,quality,quality_idx,seg,loss,stall,buffer_s,handover,vehicle_speed_kmh,outage,cum_outage_s
254.4,1113.2,113.2,3,-68.00,live,8.000,1080p,2,75,0.000,0,26.0,0,20.0,0,0.000
254.9,1115.9,115.9,3,-68.00,live,8.000,1080p,2,76,0.000,0,29.5,0,20.0,0,0.000
255.4,1118.7,118.7,3,-68.00,live,8.000,1080p,2,76,0.000,0,29.0,0,20.0,0,0.000
255.9,1121.5,121.5,3,-68.00,live,8.000,1080p,2,76,0.000,0,28.5,0,20.0,0,0.000
256.4,1124.3,124.3,3,-69.00,live,5.000,1080p,2,76,0.000,0,28.0,0,20.0,0,0.000
256.9,1127.1,127.1,3,-69.00,live,5.000,1080p,2,76,0.000,0,27.5,0,20.0,0,0.000
257.4,1129.8,129.8,3,-69.00,live,5.000,1080p,2,76,0.000,0,27.0,0,20.0,0,0.000
257.9,1132.6,132.6,3,-69.00,live,5.000,1080p,2,76,0.000,0,26.5,0,20.0,0,0.000
258.4,1135.4,135.4,3,-69.00,live,5.000,1080p,2,76,0.000,0,26.0,0,20.0,0,0.000
258.9,1138.2,138.2,3,-69.00,live,5.000,720p,1,77,0.000,0,29.5,0,20.0,0,0.000
259.4,1140.9,140.9,3,-70.00,live,5.000,720p,1,77,0.000,0,29.0,0,20.0,0,0.000
259.9,1143.7,143.7,3,-70.00,live,5.000,720p,1,77,0.000,0,28.5,0,20.0,0,0.000
260.4,1146.5,146.5,3,-70.00,live,5.000,720p,1,77,0.000,0,28.0,0,20.0,0,0.000
260.9,1149.3,149.3,3,-70.00,live,5.000,720p,1,77,0.000,0,27.5,0,20.0,0,0.000
261.4,1152.1,152.1,3,-70.00,live,5.000,720p,1,77,0.000,0,27.0,0,20.0,0,0.000
261.9,1154.8,154.8,3,-70.00,live,5.000,720p,1,77,0.000,0,26.5,0,20.0,0,0.000
262.4,1157.6,157.6,3,-71.00,live,5.000,720p,1,77,0.000,0,26.0,0,20.0,0,0.000
262.9,1160.4,160.4,3,-71.00,live,5.000,720p,1,77,0.000,0,25.5,0,20.0,0,0.000
263.4,1163.2,163.2,3,-71.00,live,5.000,720p,1,78,0.000,0,29.0,0,20.0,0,0.000
263.9,1166.0,166.0,3,-71.00,live,5.000,720p,1,78,0.000,0,28.5,0,20.0,0,0.000
264.4,1168.7,168.7,3,-71.00,live,5.000,720p,1,78,0.000,0,28.0,0,20.0,0,0.000
264.9,1171.5,171.5,3,-71.00,live,5.000,720p,1,78,0.000,0,27.5,0,20.0,0,0.000
265.4,1174.3,174.3,3,-71.00,live,5.000,720p,1,78,0.000,0,27.0,0,20.0,0,0.000
265.9,1177.1,177.1,3,-71.00,live,5.000,720p,1,78,0.000,0,26.5,0,20.0,0,0.000
266.4,1179.8,179.8,3,-72.00,live,5.000,720p,1,78,0.000,0,26.0,0,20.0,0,0.000
266.9,1182.6,182.6,3,-72.00,live,5.000,720p,1,79,0.000,0,29.5,0,20.0,0,0.000
267.4,1185.4,185.4,3,-72.00,live,5.000,720p,1,79,0.000,0,29.0,0,20.0,0,0.000
267.9,1188.2,188.2,3,-72.00,live,5.000,720p,1,79,0.000,0,28.5,0,20.0,0,0.000
268.4,1191.0,191.0,3,-72.00,live,5.000,720p,1,79,0.000,0,28.0,0,20.0,0,0.000
268.9,1193.7,193.7,3,-72.00,live,5.000,720p,1,79,0.000,0,27.5,0,20.0,0,0.000
269.4,1196.5,196.5,3,-72.00,live,5.000,720p,1,79,0.000,0,27.0,0,20.0,0,0.000
269.9,1199.3,199.3,3,-72.00,live,5.000,720p,1,79,0.000,0,26.5,0,20.0,0,0.000
270.4,1202.1,202.1,3,-73.00,live,5.000,720p,1,79,0.000,0,26.0,0,20.0,0,0.000
270.9,1204.9,204.9,3,-73.00,live,5.000,720p,1,80,0.000,0,29.5,0,20.0,0,0.000
271.4,1207.6,207.6,3,-73.00,live,5.000,720p,1,80,0.000,0,29.0,0,20.0,0,0.000
271.9,1210.4,210.4,3,-73.00,live,5.000,720p,1,80,0.000,0,28.5,0,20.0,0,0.000
272.4,1213.2,213.2,3,-73.00,live,5.000,720p,1,80,0.000,0,28.0,0,20.0,0,0.000
272.9,1216.0,216.0,3,-73.00,live,5.000,720p,1,80,0.000,0,27.5,0,20.0,0,0.000
273.4,1218.7,218.7,3,-73.00,live,5.000,720p,1,80,0.000,0,27.0,0,20.0,0,0.000
273.9,1221.5,221.5,3,-73.00,live,5.000,720p,1,80,0.000,0,26.5,0,20.0,0,0.000
274.4,1224.3,224.3,3,-73.00,live,5.000,720p,1,80,0.000,0,26.0,0,20.0,0,0.000
274.9,1227.1,227.1,3,-74.00,live,5.000,720p,1,81,0.000,0,29.5,0,20.0,0,0.000
275.4,1229.9,229.9,3,-74.00,live,5.000,720p,1,81,0.000,0,29.0,0,20.0,0,0.000
275.9,1232.6,232.6,3,-74.00,live,5.000,720p,1,81,0.000,0,28.5,0,20.0,0,0.000
276.4,1235.4,235.4,3,-74.00,live,5.000,720p,1,81,0.000,0,28.0,0,20.0,0,0.000
276.9,1238.2,238.2,3,-74.00,live,5.000,720p,1,81,0.000,0,27.5,0,20.0,0,0.000
277.4,1241.0,241.0,3,-74.00,live,5.000,720p,1,81,0.000,0,27.0,0,20.0,0,0.000
277.9,1243.8,243.8,3,-74.00,live,5.000,720p,1,81,0.000,0,26.5,0,20.0,0,0.000
278.4,1246.5,246.5,3,-74.00,live,5.000,720p,1,81,0.000,0,26.0,0,20.0,0,0.000
278.9,1249.3,249.3,3,-74.00,live,5.000,720p,1,82,0.000,0,29.5,0,20.0,0,0.000
279.4,1252.1,247.9,4,-74.00,live,5.000,720p,1,82,60.000,0,29.0,1,20.0,0,0.000
280.3,1257.1,242.9,4,-74.00,live,5.000,720p,1,82,100.000,0,28.1,0,20.0,0,0.000
280.8,1259.8,240.2,4,-74.00,live,5.000,720p,1,82,20.000,0,27.6,0,20.0,0,0.000
281.3,1262.6,237.4,4,-74.00,live,5.000,720p,1,82,0.000,0,27.1,0,20.0,0,0.000
281.8,1265.4,234.6,4,-74.00,live,5.000,720p,1,82,0.000,0,26.6,0,20.0,0,0.000
282.3,1268.2,231.8,4,-74.00,live,5.000,720p,1,82,0.000,0,26.1,0,20.0,0,0.000
282.8,1270.9,229.1,4,-73.00,live,5.000,720p,1,82,0.000,0,25.6,0,20.0,0,0.000
283.3,1273.7,226.3,4,-73.00,live,5.000,720p,1,83,0.000,0,29.1,0,20.0,0,0.000
283.8,1276.5,223.5,4,-73.00,live,5.000,720p,1,83,0.000,0,28.6,0,20.0,0,0.000
284.3,1279.3,220.7,4,-73.00,live,5.000,720p,1,83,0.000,0,28.1,0,20.0,0,0.000
284.8,1282.1,217.9,4,-73.00,live,5.000,720p,1,83,0.000,0,27.6,0,20.0,0,0.000
285.3,1284.8,215.2,4,-73.00,live,5.000,720p,1,83,0.000,0,27.1,0,20.0,0,0.000
285.8,1287.6,212.4,4,-73.00,live,5.000,720p,1,83,0.000,0,26.6,0,20.0,0,0.000
286.3,1290.4,209.6,4,-73.00,live,5.000,720p,1,83,0.000,0,26.1,0,20.0,0,0.000
286.8,1293.2,206.8,4,-73.00,live,5.000,720p,1,84,0.000,0,29.5,0,20.0,0,0.000
287.3,1296.0,204.0,4,-72.00,live,5.000,720p,1,84,0.000,0,29.0,0,20.0,0,0.000
287.8,1298.7,201.3,4,-72.00,live,5.000,720p,1,84,0.000,0,28.5,0,20.0,0,0.000
288.3,1301.5,198.5,4,-72.00,live,5.000,720p,1,84,0.000,0,28.0,0,20.0,0,0.000
288.8,1304.3,195.7,4,-72.00,live,5.000,720p,1,84,10.000,0,27.5,0,20.0,0,0.000
289.3,1307.1,192.9,4,-72.00,live,5.000,720p,1,84,0.000,0,27.0,0,20.0,0,0.000
289.8,1309.9,190.1,4,-72.00,live,5.000,720p,1,84,0.000,0,26.5,0,20.0,0,0.000
290.3,1312.6,187.4,4,-72.00,live,5.000,720p,1,84,0.000,0,26.0,0,20.0,0,0.000
290.8,1315.4,184.6,4,-72.00,live,5.000,720p,1,84,0.000,0,25.5,0,20.0,0,0.000
291.3,1318.2,181.8,4,-72.00,live,5.000,720p,1,85,0.000,0,29.0,0,20.0,0,0.000
291.8,1321.0,179.0,4,-71.00,live,5.000,720p,1,85,0.000,0,28.5,0,20.0,0,0.000
292.3,1323.7,176.3,4,-71.00,live,5.000,720p,1,85,0.000,0,28.0,0,20.0,0,0.000
292.8,1326.5,173.5,4,-71.00,live,5.000,720p,1,85,0.000,0,27.5,0,20.0,0,0.000
293.3,1329.3,170.7,4,-71.00,live,5.000,720p,1,85,0.000,0,27.0,0,20.0,0,0.000
293.8,1332.1,167.9,4,-71.00,live,5.000,720p,1,85,0.000,0,26.5,0,20.0,0,0.000
294.3,1334.9,165.1,4,-71.00,live,5.000,720p,1,85,0.000,0,26.0,0,20.0,0,0.000
294.8,1337.6,162.4,4,-71.00,live,5.000,720p,1,85,0.000,0,25.5,0,20.0,0,0.000
295.3,1340.4,159.6,4,-70.00,live,5.000,720p,1,86,0.000,0,29.0,0,20.0,0,0.000
295.8,1343.2,156.8,4,-70.00,live,5.000,720p,1,86,0.000,0,28.5,0,20.0,0,0.000
296.3,1346.0,154.0,4,-70.00,live,5.000,720p,1,86,0.000,0,28.0,0,20.0,0,0.000
296.8,1348.8,151.2,4,-70.00,live,5.000,720p,1,86,0.000,0,27.5,0,20.0,0,0.000
297.3,1351.5,148.5,4,-70.00,live,5.000,720p,1,86,10.000,0,27.0,0,20.0,0,0.000
297.8,1354.3,145.7,4,-70.00,live,5.000,720p,1,86,100.000,0,26.5,0,20.0,0,0.000
298.3,1357.1,142.9,4,-70.00,live,5.000,720p,1,86,100.000,0,26.0,0,20.0,0,0.000
298.8,1359.9,140.1,4,-69.00,live,5.000,720p,1,87,0.000,0,29.5,0,20.0,0,0.000
299.3,1362.6,137.4,4,-69.00,live,5.000,720p,1,87,0.000,0,29.0,0,20.0,0,0.000
299.8,1365.4,134.6,4,-69.00,live,5.000,720p,1,87,0.000,0,28.5,0,20.0,0,0.000
300.3,1368.2,131.8,4,-69.00,live,5.000,720p,1,87,0.000,0,28.0,0,20.0,0,0.000
300.8,1371.0,129.0,4,-69.00,live,5.000,720p,1,87,0.000,0,27.5,0,20.0,0,0.000
301.3,1373.8,126.2,4,-69.00,live,5.000,720p,1,87,0.000,0,27.0,0,20.0,0,0.000
301.8,1376.5,123.5,4,-68.00,live,5.000,720p,1,87,0.000,0,26.5,0,20.0,0,0.000
302.3,1379.3,120.7,4,-68.00,live,5.000,720p,1,87,0.000,0,26.0,0,20.0,0,0.000
302.8,1382.1,117.9,4,-68.00,live,5.000,720p,1,87,0.000,0,25.5,0,20.0,0,0.000
303.3,1384.9,115.1,4,-68.00,live,5.000,720p,1,88,0.000,0,29.0,0,20.0,0,0.000
303.8,1387.7,112.3,4,-68.00,live,5.000,720p,1,88,0.000,0,28.5,0,20.0,0,0.000
304.3,1390.4,109.6,4,-67.00,live,5.000,720p,1,88,0.000,0,28.0,0,20.0,0,0.000
304.8,1393.2,106.8,4,-67.00,live,5.000,720p,1,88,0.000,0,27.5,0,20.0,0,0.000
305.3,1396.0,104.0,4,-67.00,live,5.000,720p,1,88,0.000,0,27.0,0,20.0,0,0.000
305.8,1398.8,101.2,4,-67.00,live,5.000,720p,1,88,0.000,0,26.5,0,20.0,0,0.000
306.3,1401.5,98.5,4,-66.00,live,5.000,720p,1,88,0.000,0,26.0,0,20.0,0,0.000
306.8,1404.3,95.7,4,-66.00,live,5.000,720p,1,89,0.000,0,29.5,0,20.0,0,0.000
307.3,1407.1,92.9,4,-66.00,live,5.000,720p,1,89,0.000,0,29.0,0,20.0,0,0.000
307.8,1409.9,90.1,4,-66.00,live,5.000,720p,1,89,0.000,0,28.5,0,20.0,0,0.000
308.3,1412.7,87.3,4,-65.00,live,8.000,720p,1,89,0.000,0,28.0,0,20.0,0,0.000
308.8,1415.4,84.6,4,-65.00,live,8.000,720p,1,89,0.000,0,27.5,0,20.0,0,0.000
309.3,1418.2,81.8,4,-65.00,live,8.000,720p,1,89,0.000,0,27.0,0,20.0,0,0.000
309.8,1421.0,79.0,4,-65.00,live,8.000,720p,1,89,0.000,0,26.5,0,20.0,0,0.000
310.3,1423.8,76.2,4,-64.00,live,8.000,720p,1,89,0.000,0,26.0,0,20.0,0,0.000
310.8,1426.6,73.4,4,-64.00,live,8.000,720p,1,89,0.000,0,25.5,0,20.0,0,0.000
311.3,1429.3,70.7,4,-64.00,live,8.000,720p,1,90,0.000,0,29.0,0,20.0,0,0.000
311.8,1432.1,67.9,4,-63.00,live,8.000,720p,1,90,0.000,0,28.5,0,20.0,0,0.000
312.3,1434.9,65.1,4,-63.00,live,8.000,720p,1,90,0.000,0,28.0,0,20.0,0,0.000
312.8,1437.7,62.3,4,-63.00,live,8.000,720p,1,90,0.000,0,27.5,0,20.0,0,0.000
313.3,1440.4,59.6,4,-62.00,live,8.000,720p,1,90,0.000,0,27.0,0,20.0,0,0.000
313.8,1443.2,56.8,4,-62.00,live,8.000,720p,1,90,0.000,0,26.5,0,20.0,0,0.000
314.3,1446.0,54.0,4,-62.00,live,8.000,720p,1,90,0.000,0,26.0,0,20.0,0,0.000
314.8,1448.8,51.2,4,-61.00,live,8.000,1080p,2,91,0.000,0,29.5,0,20.0,0,0.000
315.3,1451.6,48.4,4,-61.00,live,8.000,1080p,2,91,0.000,0,29.0,0,20.0,0,0.000
315.8,1454.3,45.7,4,-60.00,live,8.000,1080p,2,91,0.000,0,28.5,0,20.0,0,0.000
316.3,1457.1,42.9,4,-60.00,live,8.000,1080p,2,91,0.000,0,28.0,0,20.0,0,0.000
316.8,1459.9,40.1,4,-59.00,live,10.000,1080p,2,91,0.000,0,27.5,0,20.0,0,0.000
317.3,1462.7,37.3,4,-58.00,live,10.000,1080p,2,91,0.000,0,27.0,0,20.0,0,0.000
317.8,1465.5,34.5,4,-58.00,live,10.000,1080p,2,91,0.000,0,26.5,0,20.0,0,0.000
318.3,1468.2,31.8,4,-57.00,live,10.000,1080p,2,91,0.000,0,26.0,0,20.0,0,0.000
318.8,1471.0,29.0,4,-56.00,live,10.000,1080p,2,91,0.000,0,25.5,0,20.0,0,0.000
319.3,1473.8,26.2,4,-56.00,live,10.000,1080p,2,92,0.000,0,29.0,0,20.0,0,0.000
319.8,1476.6,23.4,4,-55.00,live,10.000,1080p,2,92,0.000,0,28.5,0,20.0,0,0.000
320.3,1479.3,20.7,4,-54.00,live,10.000,1080p,2,92,0.000,0,28.0,0,20.0,0,0.000
320.8,1482.1,17.9,4,-52.00,live,10.000,1080p,2,92,0.000,0,27.5,0,20.0,0,0.000
321.3,1484.9,15.1,4,-51.00,live,10.000,1080p,2,92,0.000,0,27.0,0,20.0,0,0.000
321.8,1487.7,12.3,4,-49.00,live,10.000,1080p,2,92,0.000,0,26.5,0,20.0,0,0.000
322.3,1490.5,9.5,4,-47.00,live,10.000,1080p,2,92,0.000,0,26.0,0,20.0,0,0.000
322.8,1493.2,6.8,4,-44.00,live,10.000,1080p,2,93,0.000,0,29.5,0,20.0,0,0.000
323.3,1496.0,4.0,4,-40.00,live,10.000,1080p,2,93,0.000,0,29.0,0,20.0,0,0.000
323.8,1498.8,1.2,4,-30.00,live,10.000,1080p,2,93,0.000,0,28.5,0,20.0,0,0.000
324.3,1501.6,1.6,4,-32.00,live,10.000,1080p,2,93,0.000,0,28.0,0,20.0,0,0.000
324.8,1504.4,4.4,4,-41.00,live,10.000,1080p,2,93,0.000,0,27.5,0,20.0,0,0.000
325.3,1507.1,7.1,4,-45.00,live,10.000,1080p,2,93,0.000,0,27.0,0,20.0,0,0.000
325.8,1509.9,9.9,4,-48.00,live,10.000,1080p,2,93,0.000,0,26.5,0,20.0,0,0.000
326.3,1512.7,12.7,4,-50.00,live,10.000,1080p,2,93,0.000,0,26.0,0,20.0,0,0.000
326.8,1515.5,15.5,4,-51.00,live,10.000,1080p,2,93,0.000,0,25.5,0,20.0,0,0.000
327.3,1518.3,18.3,4,-53.00,live,10.000,1080p,2,94,0.000,0,29.0,0,20.0,0,0.000
327.8,1521.0,21.0,4,-54.00,live,10.000,1080p,2,94,0.000,0,28.5,0,20.0,0,0.000
328.3,1523.8,23.8,4,-55.00,live,10.000,1080p,2,94,0.000,0,28.0,0,20.0,0,0.000
328.8,1526.6,26.6,4,-56.00,live,10.000,1080p,2,94,0.000,0,27.5,0,20.0,0,0.000
329.3,1529.4,29.4,4,-56.00,live,10.000,1080p,2,94,0.000,0,27.0,0,20.0,0,0.000
329.8,1532.1,32.1,4,-57.00,live,10.000,1080p,2,94,0.000,0,26.5,0,20.0,0,0.000
330.3,1534.9,34.9,4,-58.00,live,10.000,1080p,2,94,0.000,0,26.0,0,20.0,0,0.000
330.8,1537.7,37.7,4,-59.00,live,10.000,1080p,2,95,0.000,0,29.5,0,20.0,0,0.000
331.3,1540.5,40.5,4,-59.00,live,10.000,1080p,2,95,11.111,0,29.0,0,20.0,0,0.000
331.8,1543.3,43.3,4,-60.00,live,10.000,1080p,2,95,0.000,0,28.5,0,20.0,0,0.000
332.3,1546.0,46.0,4,-60.00,live,10.000,1080p,2,95,0.000,0,28.0,0,20.0,0,0.000
332.8,1548.8,48.8,4,-61.00,live,10.000,1080p,2,95,0.000,0,27.5,0,20.0,0,0.000
333.3,1551.6,51.6,4,-61.00,live,10.000,1080p,2,95,0.000,0,27.0,0,20.0,0,0.000
333.8,1554.4,54.4,4,-62.00,live,10.000,1080p,2,95,0.000,0,26.5,0,20.0,0,0.000
334.3,1557.2,57.2,4,-62.00,live,10.000,1080p,2,95,0.000,0,26.0,0,20.0,0,0.000
334.8,1559.9,59.9,4,-62.00,live,10.000,1080p,2,96,0.000,0,29.5,0,20.0,0,0.000
335.3,1562.7,62.7,4,-63.00,live,8.000,1080p,2,96,0.000,0,29.0,0,20.0,0,0.000
335.8,1565.5,65.5,4,-63.00,live,8.000,1080p,2,96,0.000,0,28.5,0,20.0,0,0.000
336.3,1568.3,68.3,4,-63.00,live,8.000,1080p,2,96,0.000,0,28.0,0,20.0,0,0.000
336.8,1571.0,71.0,4,-64.00,live,8.000,1080p,2,96,0.000,0,27.5,0,20.0,0,0.000
337.3,1573.8,73.8,4,-64.00,live,8.000,1080p,2,96,0.000,0,27.0,0,20.0,0,0.000
337.8,1576.6,76.6,4,-64.00,live,8.000,1080p,2,96,0.000,0,26.5,0,20.0,0,0.000
338.3,1579.4,79.4,4,-65.00,live,8.000,1080p,2,96,0.000,0,26.0,0,20.0,0,0.000
338.8,1582.2,82.2,4,-65.00,live,8.000,1080p,2,96,0.000,0,25.5,0,20.0,0,0.000
339.3,1584.9,84.9,4,-65.00,live,8.000,1080p,2,97,0.000,0,29.0,0,20.0,0,0.000
339.8,1587.7,87.7,4,-66.00,live,8.000,1080p,2,97,0.000,0,28.5,0,20.0,0,0.000
340.3,1590.5,90.5,4,-66.00,live,8.000,1080p,2,97,0.000,0,28.0,0,20.0,0,0.000
340.8,1593.3,93.3,4,-66.00,live,8.000,1080p,2,97,0.000,0,27.5,0,20.0,0,0.000
341.3,1596.1,96.1,4,-66.00,live,8.000,1080p,2,97,0.000,0,27.0,0,20.0,0,0.000
341.8,1598.8,98.8,4,-66.00,live,8.000,1080p,2,97,0.000,0,26.5,0,20.0,0,0.000
342.3,1601.6,101.6,4,-67.00,live,8.000,1080p,2,97,0.000,0,26.0,0,20.0,0,0.000
342.8,1604.4,104.4,4,-67.00,live,8.000,1080p,2,98,0.000,0,29.5,0,20.0,0,0.000
343.3,1607.2,107.2,4,-67.00,live,8.000,1080p,2,98,0.000,0,29.0,0,20.0,0,0.000
343.8,1609.9,109.9,4,-67.00,live,8.000,1080p,2,98,0.000,0,28.5,0,20.0,0,0.000
344.3,1612.7,112.7,4,-68.00,live,8.000,1080p,2,98,0.000,0,28.0,0,20.0,0,0.000
344.8,1615.5,115.5,4,-68.00,live,8.000,1080p,2,98,0.000,0,27.5,0,20.0,0,0.000
345.3,1618.3,118.3,4,-68.00,live,8.000,1080p,2,98,0.000,0,27.0,0,20.0,0,0.000
345.8,1621.1,121.1,4,-68.00,live,8.000,1080p,2,98,0.000,0,26.5,0,20.0,0,0.000
346.3,1623.8,123.8,4,-68.00,live,8.000,1080p,2,98,0.000,0,26.0,0,20.0,0,0.000
346.8,1626.6,126.6,4,-69.00,live,5.000,1080p,2,98,0.000,0,25.5,0,20.0,0,0.000
347.3,1629.4,129.4,4,-69.00,live,5.000,1080p,2,99,0.000,0,29.0,0,20.0,0,0.000
347.8,1632.2,132.2,4,-69.00,live,5.000,1080p,2,99,0.000,0,28.5,0,20.0,0,0.000
348.3,1635.0,135.0,4,-69.00,live,5.000,1080p,2,99,0.000,0,28.0,0,20.0,0,0.000
348.8,1637.7,137.7,4,-69.00,live,5.000,1080p,2,99,0.000,0,27.5,0,20.0,0,0.000
349.3,1640.5,140.5,4,-69.00,live,5.000,1080p,2,99,10.000,0,27.0,0,20.0,0,0.000
349.8,1643.3,143.3,4,-70.00,live,5.000,1080p,2,99,0.000,0,26.5,0,20.0,0,0.000
350.3,1646.1,146.1,4,-70.00,live,5.000,1080p,2,99,0.000,0,26.0,0,20.0,0,0.000
350.8,1648.8,148.8,4,-70.00,live,5.000,1080p,2,99,0.000,0,25.5,0,20.0,0,0.000
351.3,1651.6,151.6,4,-70.00,live,5.000,720p,1,100,0.000,0,29.0,0,20.0,0,0.000
351.8,1654.4,154.4,4,-70.00,live,5.000,720p,1,100,0.000,0,28.5,0,20.0,0,0.000
352.3,1657.2,157.2,4,-70.00,live,5.000,720p,1,100,0.000,0,28.0,0,20.0,0,0.000
352.8,1660.0,160.0,4,-70.00,live,5.000,720p,1,100,0.000,0,27.5,0,20.0,0,0.000
353.3,1662.7,162.7,4,-71.00,live,5.000,720p,1,100,0.000,0,27.0,0,20.0,0,0.000
353.8,1665.5,165.5,4,-71.00,live,5.000,720p,1,100,0.000,0,26.5,0,20.0,0,0.000
354.3,1668.3,168.3,4,-71.00,live,5.000,720p,1,100,0.000,0,26.0,0,20.0,0,0.000
354.8,1671.1,171.1,4,-71.00,live,5.000,720p,1,100,0.000,0,25.5,0,20.0,0,0.000
355.3,1673.9,173.9,4,-71.00,live,5.000,720p,1,101,0.000,0,29.0,0,20.0,0,0.000
355.8,1676.6,176.6,4,-71.00,live,5.000,720p,1,101,0.000,0,28.5,0,20.0,0,0.000
356.3,1679.4,179.4,4,-71.00,live,5.000,720p,1,101,0.000,0,28.0,0,20.0,0,0.000
356.8,1682.2,182.2,4,-72.00,live,5.000,720p,1,101,0.000,0,27.5,0,20.0,0,0.000
357.3,1685.0,185.0,4,-72.00,live,5.000,720p,1,101,0.000,0,27.0,0,20.0,0,0.000
357.8,1687.7,187.7,4,-72.00,live,5.000,720p,1,101,0.000,0,26.5,0,20.0,0,0.000
358.3,1690.5,190.5,4,-72.00,live,5.000,720p,1,101,0.000,0,26.0,0,20.0,0,0.000
358.8,1693.3,193.3,4,-72.00,live,5.000,720p,1,101,0.000,0,25.5,0,20.0,0,0.000
359.3,1696.1,196.1,4,-72.00,live,5.000,720p,1,102,0.000,0,29.0,0,20.0,0,0.000
359.8,1698.9,198.9,4,-72.00,live,5.000,720p,1,102,0.000,0,28.5,0,20.0,0,0.000
360.3,1701.6,201.6,4,-72.00,live,5.000,720p,1,102,0.000,0,28.0,0,20.0,0,0.000
360.8,1704.4,204.4,4,-72.00,live,5.000,720p,1,102,0.000,0,27.5,0,20.0,0,0.000
361.3,1707.2,207.2,4,-73.00,live,5.000,720p,1,102,0.000,0,27.0,0,20.0,0,0.000
361.8,1710.0,210.0,4,-73.00,live,5.000,720p,1,102,0.000,0,26.5,0,20.0,0,0.000
362.3,1712.8,212.8,4,-73.00,live,5.000,720p,1,102,0.000,0,26.0,0,20.0,0,0.000
362.8,1715.5,215.5,4,-73.00,live,5.000,720p,1,103,0.000,0,29.5,0,20.0,0,0.000
363.3,1718.3,218.3,4,-73.00,live,5.000,720p,1,103,0.000,0,29.0,0,20.0,0,0.000
363.8,1721.1,221.1,4,-73.00,live,5.000,720p,1,103,0.000,0,28.5,0,20.0,0,0.000
364.3,1723.9,223.9,4,-73.00,live,5.000,720p,1,103,0.000,0,28.0,0,20.0,0,0.000
364.8,1726.6,226.6,4,-73.00,live,5.000,720p,1,103,0.000,0,27.5,0,20.0,0,0.000
365.3,1729.4,229.4,4,-73.00,live,5.000,720p,1,103,0.000,0,27.0,0,20.0,0,0.000
365.8,1732.2,232.2,4,-74.00,live,5.000,720p,1,103,0.000,0,26.5,0,20.0,0,0.000
366.3,1735.0,235.0,4,-74.00,live,5.000,720p,1,103,0.000,0,26.0,0,20.0,0,0.000
366.8,1737.8,237.8,4,-74.00,live,5.000,720p,1,103,0.000,0,25.5,0,20.0,0,0.000
367.3,1740.5,240.5,4,-74.00,live,5.000,720p,1,104,0.000,0,29.0,0,20.0,0,0.000
367.8,1743.3,243.3,4,-74.00,live,5.000,720p,1,104,0.000,0,28.5,0,20.0,0,0.000
368.3,1746.1,246.1,4,-74.00,live,5.000,720p,1,104,0.000,0,28.0,0,20.0,0,0.000
368.8,1748.9,248.9,4,-74.00,live,5.000,720p,1,104,0.000,0,27.5,0,20.0,0,0.000
369.3,1751.7,251.7,4,-74.00,live,5.000,720p,1,104,0.000,0,27.0,0,20.0,0,0.000
369.8,1754.4,254.4,4,-74.00,live,5.000,720p,1,104,0.000,0,26.5,0,20.0,0,0.000
370.3,1757.2,257.2,4,-74.00,live,5.000,720p,1,104,0.000,0,26.0,0,20.0,0,0.000
370.8,1760.0,260.0,4,-74.00,live,5.000,720p,1,105,0.000,0,29.5,0,20.0,0,0.000
371.3,1762.8,262.8,4,-75.00,live,2.000,720p,1,105,0.000,0,29.0,0,20.0,0,0.000
371.8,1765.5,265.5,4,-75.00,live,2.000,720p,1,105,0.000,0,28.5,0,20.0,0,0.000
372.3,1768.3,268.3,4,-75.00,live,2.000,720p,1,105,0.000,0,28.0,0,20.0,0,0.000
372.8,1771.1,271.1,4,-75.00,live,2.000,720p,1,105,0.000,0,27.5,0,20.0,0,0.000
373.3,1773.9,273.9,4,-75.00,live,2.000,720p,1,105,0.000,0,27.0,0,20.0,0,0.000
373.8,1776.7,276.7,4,-75.00,live,2.000,720p,1,105,0.000,0,26.5,0,20.0,0,0.000
374.3,1779.4,279.4,4,-75.00,live,2.000,720p,1,105,0.000,0,26.0,0,20.0,0,0.000
374.8,1782.2,282.2,4,-75.00,live,2.000,720p,1,105,0.000,0,25.5,0,20.0,0,0.000
375.3,1785.0,285.0,4,-75.00,live,2.000,720p,1,105,0.000,0,25.0,0,20.0,0,0.000
375.8,1787.8,287.8,4,-75.00,live,2.000,720p,1,105,0.000,0,24.5,0,20.0,0,0.000
376.3,1790.6,290.6,4,-75.00,live,2.000,360p,0,106,0.000,0,28.0,0,20.0,0,0.000
376.8,1793.3,293.3,4,-75.00,live,2.000,360p,0,106,0.000,0,27.5,0,20.0,0,0.000
377.3,1796.1,296.1,4,-76.00,live,2.000,360p,0,106,0.000,0,27.0,0,20.0,0,0.000
377.8,1798.9,298.9,4,-76.00,live,2.000,360p,0,106,0.000,0,26.5,0,20.0,0,0.000
